common_name,scientific_name,set,power_color,power_category,power_text,predator,flocking,bonus_card,victory_points,nest_type,egg_capacity,wingspan,forest,grassland,wetland,invertebrate,seed,fish,fruit,rodent,nectar,any_food,food_cost_div,food_cost_mul,total_food_cost,anatomist,cartographer,historian,photographer,backyard_birder,bird_bander,bird_counter,bird_feeder,diet_specialist,enclosure_builder,falconer,fishery_manager,food_web_expert,forester,large_bird_specialist,nest_box_builder,omnivore_expert,passerine_specialist,platform_builder,prairie_manager,rodentologist,viticulturalist,wetland_scientist,wildlife_gardener
Red-Eyed Vireo,Vireo olivaceus,core,White,Other,Play a second bird in your [forest]. Pay its normal cost.,FALSE,FALSE,FALSE,3,Wild,2,25,TRUE,FALSE,FALSE,1,0,0,1,0,0,0,TRUE,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
Red-Headed Woodpecker,Melanerpes erythrocephalus,core,Brown,Caching Food,Gain 1 [seed] from the birdfeeder (if available). You may cache it on this card.,FALSE,FALSE,FALSE,4,Cavity,3,43,TRUE,TRUE,TRUE,1,1,0,0,0,0,1,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Red-Legged Partridge,Alectoris rufa,european,Brown,Egg-laying,"Lay 1 [egg] on each bird in this column, including this one.",FALSE,FALSE,FALSE,1,Ground,6,48,FALSE,TRUE,FALSE,0,3,0,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Red-Necked Avocet,Recurvirostra novaehollandiae,oceania,Brown,Other,"If the player to your left or right has an [invertebrate] in their personal supply, gain 1 [invertebrate] from the general supply.",FALSE,FALSE,FALSE,4,Ground,2,75,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Red-Shouldered Hawk,Buteo lineatus,core,Brown,Hunting/Fishing,"Look at a [card] from the deck. If <75cm, tuck it under this bird. If not, discard it.",TRUE,FALSE,FALSE,3,Platform,2,102,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Red-Tailed Hawk,Buteo jamaicensis,core,Brown,Hunting/Fishing,"Look at a [card] from the deck. If <75cm, tuck it behind this bird. If not, discard it.",TRUE,FALSE,FALSE,5,Platform,2,124,TRUE,TRUE,TRUE,0,0,0,0,2,0,0,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Red-Winged Blackbird,Agelaius phoeniceus,core,Brown,Flocking,"Tuck a [card] from your hand behind this bird. If you do, also lay 1 [egg] on this bird.",FALSE,TRUE,FALSE,2,Bowl,3,33,FALSE,TRUE,TRUE,0,1,0,0,0,0,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Red-Winged Parrot,Aprosmictus erythropterus,oceania,Brown,Flocking,"Give 1 [nectar] from your supply to another player. If you do, lay 2 [egg] on this bird or gain 2 [die] from the birdfeeder.",FALSE,FALSE,FALSE,6,Cavity,2,49,TRUE,TRUE,TRUE,0,1,0,1,0,1,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Regent Bowerbird,Sericulus chrysocephalus,oceania,Brown,Hunting and Fishing,Choose 1 other player. you both gain 1 [invertebrate] from the supply.,FALSE,FALSE,FALSE,3,Bowl,2,36,TRUE,TRUE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Ring-Billed Gull,Larus delawarensis,core,Brown,Flocking,"Tuck a [card] from your hand behind this bird. If you do, draw 1 [card].",FALSE,TRUE,FALSE,4,Ground,2,122,FALSE,FALSE,TRUE,0,0,0,0,0,0,2,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Rose-Breasted Grosbeak,Pheucticus ludovicianus,core,Brown,Food from Birdfeeder,"Gain 1 [seed] or [fruit] from the birdfeeder, if there is one.",FALSE,FALSE,FALSE,6,Bowl,3,33,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Roseate Spoonbill,Platalea ajaja,core,White,Other,Draw 2 new bonus cards and keep 1.,FALSE,FALSE,TRUE,6,Platform,2,127,FALSE,FALSE,TRUE,1,1,1,0,0,0,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Royal Spoonbill,Platalea regia,oceania,Brown,Food-related,Draw 1 face-up [card] from the tray with a [platform] or [star] nest. You may reset or refill the tray before doing so.,FALSE,FALSE,FALSE,4,Platform,2,120,FALSE,FALSE,TRUE,1,0,1,0,0,0,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruby-Crowned Kinglet,Regulus calendula,core,White,Other,Play a second bird in your [forest]. Pay its normal cost.,FALSE,FALSE,FALSE,2,Bowl,3,20,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Ruby-Throated Hummingbird,Archilochus colubris,core,Brown,Food from Birdfeeder,"Each player gains 1 [die] from the birdfeeder, starting with the player of your choice.",FALSE,FALSE,FALSE,4,Bowl,2,10,TRUE,TRUE,TRUE,0,0,0,0,0,0,1,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Ruddy Duck,Oxyura jamaicensis,core,Brown,Card-drawing,"Draw 2 [card]. If you do, discard 1 [card] from your hand at the end of your turn.",FALSE,FALSE,FALSE,0,Platform,5,48,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Ruff,Calidris pugnax,european,Teal,Flocking,Tuck up to 3 [card] from your hand behind this bird. Draw 1 [card] for each card you tucked.,FALSE,TRUE,FALSE,2,Ground,2,56,FALSE,TRUE,TRUE,1,0,0,0,0,0,1,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rufous Night-Heron,Nycticorax caledonicus,oceania,Brown,Hunting and fishing,"Look at a [card] from the deck. If it can live in [wetland], tuck it behind this bird. If not, discard it.",TRUE,FALSE,FALSE,5,Platform,2,106,FALSE,FALSE,TRUE,1,0,1,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Rufous Owl,Ninox rufa,oceania,Brown,Other,Draw 1 face-up [card] from the tray with a wingspan less than 75cm and tuck it behind this bird.,TRUE,FALSE,FALSE,7,Cavity,2,115,TRUE,FALSE,FALSE,0,0,0,0,3,0,0,FALSE,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Rufous-Banded Honeyeater,Conopophila albogularis,oceania,Brown,Food-related,"Discard 1 [invertebrate]. If you do, gain 1 [nectar] from the supply.",FALSE,FALSE,FALSE,0,Bowl,4,22,TRUE,FALSE,TRUE,1,0,0,0,0,1,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sacred Kingfisher,Todiramphus sanctus,oceania,Pink,Egg-laying,"When another player takes the ""gain food"" action, gain 1 [invertebrate], [fish], or [rodent] from the birdfeeder, if there is one, at the end of their turn.",TRUE,FALSE,FALSE,0,Cavity,4,30,TRUE,TRUE,TRUE,1,0,1,0,1,0,0,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Sandhill Crane,Antigone canadensis,core,Brown,Flocking,Discard 1 [seed] to tuck 2 [card] from the deck behind this bird.,FALSE,TRUE,FALSE,5,Ground,1,196,FALSE,TRUE,TRUE,0,2,0,0,0,0,1,FALSE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Savannah Sparrow,Passerculus sandwichensis,core,White,Other,Play a second bird in your [grassland]. Pay its normal cost.,FALSE,FALSE,FALSE,2,Ground,3,18,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Savi's Warbler,Locustella luscinioides,european,Brown,Card-drawing,Draw 2 [card]. All other players draw 1 [card] from the deck.,FALSE,FALSE,FALSE,1,Bowl,4,20,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Say's Phoebe,Sayornis saya,core,White,Egg-laying,Lay 1 [egg] on each of your birds with a [bowl] nest.,FALSE,FALSE,FALSE,5,Bowl,3,33,FALSE,TRUE,FALSE,3,0,0,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Scaled Quail,Callipepla squamata,swiftstart,Brown,NA,Lay 1 [egg] on this bird.,FALSE,FALSE,FALSE,0,Ground,6,36,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Scissor-Tailed Flycatcher,Tyrannus forficatus,core,Brown,Food from Supply,All players gain 1 [invertebrate] from the supply.,FALSE,FALSE,FALSE,8,Bowl,2,38,FALSE,TRUE,FALSE,2,0,0,1,0,0,0,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Short-Toed Treecreeper,Certhia brachydactyla,european,Brown,Other,"Discard 1 [egg] from any bird. If you do, play another bird in your [forest]. Pay its normal food and egg cost.",FALSE,FALSE,FALSE,2,Cavity,5,20,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Silvereye,Zosterops lateralis,oceania,Brown,Food-related,All players gain 1 [nectar] from the supply.,FALSE,FALSE,FALSE,4,Bowl,4,17,TRUE,TRUE,TRUE,1,0,0,0,0,1,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Snow Bunting,Plectrophenax nivalis,european,Pink,Tucking,"When another player tucks a [card] for any reason, tuck 1 [card] from your hand behind this bird, then draw 1 [card] at the end of their turn.",FALSE,TRUE,FALSE,5,Cavity,2,35,FALSE,TRUE,TRUE,1,1,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Snowy Egret,Egretta thula,core,Brown,Hunting/Fishing,"Roll all dice not in birdfeeder. If any are [fish], gain 1 [fish] and cache it on this card.",TRUE,FALSE,FALSE,4,Platform,2,104,FALSE,FALSE,TRUE,1,0,1,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Snowy Owl,Bubo scandiacus,european,White,Other,Draw 1 new bonus card. Then gain 1 [card] or lay 1 [egg] on any bird.,FALSE,FALSE,TRUE,4,Ground,3,138,FALSE,TRUE,TRUE,0,0,0,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Song Sparrow,Melospiza melodia,core,Brown,Other,"If this bird is to the right of all other birds in its habitat, move it to another habitat.",FALSE,FALSE,FALSE,0,Bowl,5,20,TRUE,TRUE,TRUE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
South Island Robin,Petroica australis,oceania,Brown,Food-related,"If the player to your right has an [invertebrate] in their supply, cache 1 [invertebrate] from the general supply on this bird.",FALSE,FALSE,FALSE,1,Bowl,5,24,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,FALSE,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Southern Cassowary,Casuarius casuarius,oceania,White,Other,"Discard a bird from your [forest] and put this bird in its place (do not pay an egg cost). If you do, lay 4 [egg] on this bird and gain 2 [fruit] from the supply.",FALSE,FALSE,FALSE,4,Ground,4,NA,TRUE,FALSE,FALSE,0,0,0,2,0,0,1,FALSE,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Spangled Drongo,Dicrurus bracteatus,oceania,Pink,Egg-laying,"When another player gains [nectar], gain 1 [nectar] from the supply.",FALSE,FALSE,FALSE,1,Bowl,2,27,TRUE,FALSE,FALSE,1,0,0,0,0,1,1,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Splendid Fairywren,Malurus splendens,oceania,Yellow,Food-related,"Lay 1 [egg] on each of your birds with a wingspan less than 30cm, including this one.",FALSE,FALSE,FALSE,1,Wild,5,15,TRUE,TRUE,FALSE,2,0,0,0,0,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Spotless Crake,Zapornia tabuensis,oceania,Yellow,Hunting and Fishing,"Lay 1 [egg] on each bird in your [wetland], including this one.",FALSE,FALSE,FALSE,1,Ground,3,28,FALSE,FALSE,TRUE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spotted Owl,Strix occidentalis,core,White,Other,Draw 2 new bonus cards and keep 1.,FALSE,FALSE,TRUE,5,Cavity,1,102,TRUE,FALSE,FALSE,0,0,0,0,2,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Spotted Sandpiper,Actitis macularius,core,Brown,Card-drawing,All players draw 1 [card] from the deck.,FALSE,FALSE,FALSE,5,Ground,2,38,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Spotted Towhee,Pipilo maculatus,core,Brown,Food from Supply,Gain 1 [seed] from the supply.,FALSE,FALSE,FALSE,0,Ground,4,28,TRUE,TRUE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Sprague's Pipit,Anthus spragueii,core,White,Other,Draw 2 new bonus cards and keep 1.,FALSE,FALSE,TRUE,3,Ground,3,25,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Squacco Heron,Ardeola ralloides,european,Brown,Card-drawing,Gain 1 face-up [card] that can live in [wetland].,FALSE,FALSE,FALSE,3,Platform,2,86,FALSE,FALSE,TRUE,1,0,1,0,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Steller's Jay,Cyanocitta stelleri,core,Brown,Caching Food,Gain 1 [seed] from the birdfeeder (if available). You may cache it on this card.,FALSE,FALSE,FALSE,5,Bowl,2,48,TRUE,FALSE,FALSE,0,2,0,0,0,0,1,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Stubble Quail,Coturnix pectoralis,oceania,White,NA,Discard up to 6 [wild]. Lay 1 [egg] on this bird for each discarded food.,FALSE,FALSE,FALSE,4,Ground,6,29,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sulphur-Crested Cockatoo,Cacatua galerita,oceania,Brown,Card-drawing,"Tuck 1 [card] from your hand behind this bird. If you do, all players gain 1 [nectar] from the supply.",FALSE,TRUE,FALSE,6,Cavity,2,103,TRUE,FALSE,FALSE,0,1,0,1,0,0,0,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Superb Lyrebird,Menura novaehollandiae,oceania,Brown,Food-related,Copy a brown power on one bird in the [forest] of the player to your right.,FALSE,FALSE,FALSE,5,Wild,1,73,TRUE,FALSE,FALSE,2,0,0,0,0,0,1,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Swainson's Hawk,Buteo swainsoni,core,Brown,Hunting/Fishing,"Look at a [card] from the deck. If <75cm, tuck it behind this bird. If not, discard it.",TRUE,FALSE,FALSE,5,Platform,2,130,FALSE,TRUE,FALSE,1,0,0,0,1,0,0,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
Tawny Frogmouth,Podargus strigoides,oceania,Brown,Flocking,Reset the birdfeeder. Cache 1 [invertebrate] or 1 [rodent] from the birdfeeder (if available) on this bird.,TRUE,FALSE,FALSE,5,Platform,2,82,TRUE,TRUE,TRUE,2,0,0,0,1,0,0,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Thekla's Lark,Galerida theklae,european,Brown,Egg-laying,"Discard 1 [seed] from your supply. If you do, lay 2 [egg] on this bird.",FALSE,FALSE,FALSE,4,Ground,3,34,FALSE,TRUE,FALSE,2,1,0,0,0,0,0,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Tree Swallow,Tachycineta bicolor,core,Brown,Flocking,"Tuck a [card] from your hand behind this bird. If you do, draw 1 [card].",FALSE,TRUE,FALSE,3,Cavity,4,38,FALSE,FALSE,TRUE,1,0,0,1,0,0,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Trumpeter Swan,Cygnus buccinator,core,NA,NA,,FALSE,FALSE,FALSE,9,Ground,2,203,FALSE,FALSE,TRUE,0,2,0,0,0,0,1,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Tufted Titmouse,Baeolophus bicolor,core,White,Other,Play a second bird in your [forest]. Pay its normal cost.,FALSE,FALSE,FALSE,2,Cavity,3,25,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Tūī,Prosthemadera novaeseelandiae,oceania,Brown,Food-related,Copy a brown power on one bird in the [forest] of the player to your left.,FALSE,FALSE,FALSE,5,Bowl,2,42,TRUE,FALSE,FALSE,1,0,0,0,0,2,0,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
